AdmGUIDValue_tab,DarInstitutionCode,DarBasisOfRecord,DarCatalogNumber,DarCollectorNumber,DarCollector,DarRelatedInformation,DarYearCollected,DarContinentOcean,DarCountry,DarStateProvince,DarCounty,DarLocality,DarMinimumElevation,DarMaximumElevation,DarDecimalLatitude,DarDecimalLongitude,DarGeorefMethod,DarCoordinateUncertaintyInMeter,DarIdentifiedBy,DarTypeStatus,DarScientificName,DarKingdom,DarPhylum,DarFamily,DarGenus,DarSpecies,DarSubspecies,DarSpecificEpithet,DarInfraspecificEpithet,DarInfraspecificRank,DarScientificNameAuthor
8a02c911-1727-4d00-bde9-13e02d1cb0b6,NY,PreservedSpecimen,2342486,s.n.,C. F. Austin,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2539999,1861,North America,United States of America,New York,New York Co.,Central Park,,,40.7823,-73.9654,GEOLocate Web Application,2545,D. E. Atha,,Thlaspi arvense L.,Plantae,Magnoliophyta,Brassicaceae,Thlaspi,arvense,,Species,L.,,
64687e6b-1a5b-4921-8b5a-00452e336865,NY,PreservedSpecimen,2377833,s.n.,C. F. Austin,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2589840,1861,North America,United States of America,New York,New York Co.,Central Park [Manhattan],,,40.7823,-73.9654,GEOLocate Web Application,2545,D. E. Atha,,Vicia tetrasperma (L.) Schreb.,Plantae,Magnoliophyta,Fabaceae,Vicia,tetrasperma,,Species,(L.) Schreb.,,
9d63745e-ab12-463a-b268-b69c25b381f0,NY,PreservedSpecimen,2457142,s.n.,C. F. Austin,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2796005,1861,North America,United States of America,New York,New York Co.,Central Park [Manhattan],,,40.7823,-73.9654,GEOLocate Web Application,2545,D. E. Atha,,Senecio vulgaris L.,Plantae,Magnoliophyta,Asteraceae,Senecio,vulgaris,,Species,L.,,
8d744c88-0fa4-4ae6-b9f3-189a5d99829b,NY,PreservedSpecimen,2342404,s.n.,A. M. Vail,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2533353,1889,North America,United States of America,New York,New York Co.,Central Park,,,40.7823,-73.9654,GEOLocate Web Application,2545,D. E. Atha,,Ranunculus abortivus L.,Plantae,Magnoliophyta,Ranunculaceae,Ranunculus,abortivus,,Species,L.,,
20e47a01-7a8a-4612-bdb2-d42f4c843008,NY,PreservedSpecimen,1756145,1868,W. C. Ferguson,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1959655,1922,North America,United States of America,New York,New York Co.,Central Park,,,40.7823,-73.9654,GEOLocate Web Application,2545,,,Muhlenbergia frondosa (Poir.) Fernald,Plantae,Magnoliophyta,Poaceae,Muhlenbergia,frondosa,,Species,(Poir.) Fernald,,
bdbbbfec-bd0a-44f6-86c8-86311adabaff,NY,PreservedSpecimen,1756186,1868,W. C. Ferguson,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1959696,1922,North America,United States of America,New York,New York Co.,Central Park,,,40.7823,-73.9654,GEOLocate Web Application,2545,,,Muhlenbergia frondosa (Poir.) Fernald,Plantae,Magnoliophyta,Poaceae,Muhlenbergia,frondosa,,Species,(Poir.) Fernald,,
4d6a9323-81f0-474a-a884-55da0735fda6,NY,PreservedSpecimen,1640156,s.n.,Collector unspecified,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1818273,,North America,United States of America,New York,New York Co.,Central Park,,,40.7823,-73.9654,GEOLocate Web Application,2545,D. E. Atha,,Andropogon virginicus L.,Plantae,Magnoliophyta,Poaceae,Andropogon,virginicus,,Species,L.,,
357cd923-ea2e-468c-864f-4c03aa8428fb,NY,PreservedSpecimen,2456596,14638,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2692214,2014,North America,United States of America,New York,New York Co.,Central Park.  Ramble.  Between 77th and 78th Sts at 6th Ave,30,30,40.7776,-73.9683,GPS,,R. F. C. Naczi,,Carex flaccosperma Dewey,Plantae,Magnoliophyta,Cyperaceae,Carex,flaccosperma,,Species,Dewey,,
64ff780d-fbee-481b-b4fa-3659fa9d5544,NY,PreservedSpecimen,2549581,15081,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2913681,2015,North America,United States of America,New York,New York Co.,Central Park. Ramble. Between 77th and 78th Streets and between 6th and 7th Avenues,29,29,40.7791,-73.9698,GPS,,R. F. C. Naczi,,Carex flaccosperma Dewey,Plantae,Magnoliophyta,Cyperaceae,Carex,flaccosperma,,Species,Dewey,,
b005046c-68ac-4b8a-9183-78d614791383,NY,PreservedSpecimen,2589677,14977,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2890743,2015,North America,United States of America,New York,New York Co.,"Central Park. North Woods, Ravine. East of the Loch and west of the walking path.  Between 103rd and 104th Sts and between 6th and 7th Aves",25,25,40.7951,-73.9563,GPS,,R. F. C. Naczi,,Carex plantaginea Lam.,Plantae,Magnoliophyta,Cyperaceae,Carex,plantaginea,,Species,Lam.,,
bfae92ef-4aae-4cfa-acd7-66a4f255eb70,NY,PreservedSpecimen,2449989,14389,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2638229,2014,North America,United States of America,New York,New York Co.,"Central Park, Ramble at north shore of Lake, 50–75 m W of the boathouse, between 74th and 75th Sts at about 6th Ave",18,18,40.7752,-73.9698,GPS,,R. F. C. Naczi,,Carex eburnea Boott,Plantae,Magnoliophyta,Cyperaceae,Carex,eburnea,,Species,Boott,,
087019d3-36a0-4eca-9fb0-0519e54ede6f,NY,PreservedSpecimen,2456594,14602,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2692220,2014,North America,United States of America,New York,New York Co.,"Central Park.  Ramble, north of the Boathouse.  Between 75th and 76th Sts and between 5th and 6th Aves",28,28,40.776,-73.9681,GPS,25,R. F. C. Naczi,,Carex tribuloides Wahlenb.,Plantae,Magnoliophyta,Cyperaceae,Carex,tribuloides,,Species,Wahlenb.,,
d6004b71-d2dc-492b-a8b1-9487f19eb350,NY,PreservedSpecimen,2456700,14689,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2692183,2014,North America,United States of America,New York,New York Co.,Central Park. 79th St Transverse.  At about 79th St and between 6th and 7th Aves,31,31,40.7787,-73.9679,GPS,,R. F. C. Naczi,,Dichanthelium lanuginosum (Elliott) Gould,Plantae,Magnoliophyta,Poaceae,Dichanthelium,lanuginosum,,Species,(Elliott) Gould,,
341f9880-b96b-4630-a12f-539f8799526f,NY,PreservedSpecimen,2456593,14533,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2692188,2014,North America,United States of America,New York,New York Co.,Central Park. Hallett Nature Sanctuary. Between 60th and 61st St and between 5th and 6th Aves,20,20,40.7668,-73.9753,GPS,50,R. F. C. Naczi,,Dichanthelium lanuginosum (Elliott) Gould,Plantae,Magnoliophyta,Poaceae,Dichanthelium,lanuginosum,,Species,(Elliott) Gould,,
23ba702d-550c-46c1-8ea7-677cde0c152e,NY,PreservedSpecimen,2456595,14595,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2692197,2014,North America,United States of America,New York,New York Co.,"Central Park. Ramble, north of the Boathouse.  Between 75th and 76th Sts and between 5th and 6th Aves",24,24,40.776,-73.9685,GPS,25,R. F. C. Naczi,,Dichanthelium clandestinum (L.) Gould,Plantae,Magnoliophyta,Poaceae,Dichanthelium,clandestinum,,Species,(L.) Gould,,
c294779d-2afc-43ba-8584-7c9d63e02891,NY,PreservedSpecimen,2456592,14532,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2692205,2014,North America,United States of America,New York,New York Co.,Central Park. Hallett Nature Sanctuary. Between 60th and 61st St and between 5th and 6th Aves,20,20,40.7668,-73.9753,GPS,50,R. F. C. Naczi,,Dichanthelium clandestinum (L.) Gould,Plantae,Magnoliophyta,Poaceae,Dichanthelium,clandestinum,,Species,(L.) Gould,,
0c11fba8-2a32-493e-b066-04c9e6657881,NY,PreservedSpecimen,2449810,5,U. Lorimer,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2618095,2013,North America,United States of America,New York,New York Co.,South end of Central Park,,,40.7823,-73.9654,GEOLocate Web Application,2545,R. F. C. Naczi,,Cyperus microiria Steud.,Plantae,Magnoliophyta,Cyperaceae,Cyperus,microiria,,Species,Steud.,,
4036daac-7bdc-4400-bbec-80a4621686e0,NY,PreservedSpecimen,2549627,15127,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2917181,2015,North America,United States of America,New York,New York Co.,"Central Park. Lake, on south shore, between Bethesda terrace and boathouse.  Between 72nd and 73rd Streets and between 6th and 7th Avenues",26,26,40.7747,-73.9699,GPS,,R. F. C. Naczi,,Carex longii Mack.,Plantae,Magnoliophyta,Cyperaceae,Carex,longii,,Species,Mack.,,
a69ed450-a90c-4dfb-a4bf-19faa94c241c,NY,PreservedSpecimen,2457300,14900,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2733164,2014,North America,United States of America,New York,New York Co.,"Central Park. Ramble, NW of Azalea Pond, between 76th and 77th Sts and between 6th and 7th Aves",27,27,40.7773,-73.9696,GPS,25,R. F. C. Naczi,,Kyllinga gracillima Miq.,Plantae,Magnoliophyta,Cyperaceae,Kyllinga,gracillima,,Species,Miq.,,
6f4d2458-f029-4dd3-82ec-fbf2bd4d963c,NY,PreservedSpecimen,2456383,14733,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2686849,2014,North America,United States of America,New York,New York Co.,Central Park. 97th St Transverse. Between 96th and 97th Sts and between 7th and 8th Aves,33,33,40.7913,-73.9623,GPS,,R. F. C. Naczi,,Juncus tenuis Willd.,Plantae,Magnoliophyta,Juncaceae,Juncus,tenuis,,Species,Willd.,,
58ce56b1-db5c-4669-b690-e2596b7a69f8,NY,PreservedSpecimen,2456384,14734,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2686851,2014,North America,United States of America,New York,New York Co.,Central Park. 97th St Transverse. Between 96th and 97th Sts and between 7th and 8th Aves,33,33,40.7913,-73.9623,GPS,,R. F. C. Naczi,,Juncus tenuis Willd.,Plantae,Magnoliophyta,Juncaceae,Juncus,tenuis,,Species,Willd.,,
ac0c0330-51c1-47a1-84b9-789951c0a1a9,NY,PreservedSpecimen,2457002,14902,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2733166,2014,North America,United States of America,New York,New York Co.,"Central Park. Ramble, NW of Azalea Pond, between 76th and 77th Sts and between 6th and 7th Aves",27,27,40.7773,-73.9696,GPS,25,R. F. C. Naczi,,Carex lurida Wahlenb.,Plantae,Magnoliophyta,Cyperaceae,Carex,lurida,,Species,Wahlenb.,,
0668f7b6-1655-470b-9812-ba1c77bbfdfc,NY,PreservedSpecimen,2549653,15153,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2926551,2015,North America,United States of America,New York,New York Co.,"Central Park. North Meadow, at 102nd Street Cross Drive. Between 101st and 102nd Streets and between 7th and 8th Avenues",20,20,40.7941,-73.9591,GPS,,R. F. C. Naczi,,Dichanthelium clandestinum (L.) Gould,Plantae,Magnoliophyta,Poaceae,Dichanthelium,clandestinum,,Species,(L.) Gould,,
b3b0cda0-77a6-4ea0-bad8-88c7283320c6,NY,PreservedSpecimen,2550024,15424,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2968265,2016,North America,United States of America,New York,New York Co.,Central Park. Ramble. Between 76th and 77th Streets and between 6th and 7th Avenues,30,30,40.7777,-73.9699,GPS,,R. F. C. Naczi,,Carex flaccosperma Dewey,Plantae,Magnoliophyta,Cyperaceae,Carex,flaccosperma,,Species,Dewey,,
86419cf3-a03f-4d38-b9c8-8062748612ba,NY,PreservedSpecimen,2550035,15435,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2968311,2016,North America,United States of America,New York,New York Co.,"Central Park. Pond, on north side of 66th Street Transverse. Between 65th and 66th Streets and between 5th and 6th Avenues",24,24,40.7693,-73.9734,GPS,,R. F. C. Naczi,,Carex vulpinoidea Michx.,Plantae,Magnoliophyta,Cyperaceae,Carex,vulpinoidea,,Species,Michx.,,
ac6b097f-4b54-44b9-99a8-5b93d0fa9e9d,NY,PreservedSpecimen,2456292,14592,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2645764,2014,North America,United States of America,New York,New York Co.,Central Park. Ramble. At 79th Transverse and between 7th and 8th Aves,19,19,40.7796,-73.9709,GPS,25,R. F. C. Naczi,,Carex radiata (Wahlenb.) Small,Plantae,Magnoliophyta,Cyperaceae,Carex,radiata,,Species,(Wahlenb.) Small,,
57c11c2d-73e0-442a-a906-a3d4ab006212,NY,PreservedSpecimen,2456254,14554,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2645632,2014,North America,United States of America,New York,New York Co.,Central Park. Hallett Nature Sanctuary. Between 60th and 61st St and between 5th and 6th Aves,43,43,40.7666,-73.9753,GPS,25,R. F. C. Naczi,,Carex muskingumensis Schwein.,Plantae,Magnoliophyta,Cyperaceae,Carex,muskingumensis,,Species,Schwein.,,
c68ed12d-3241-4af1-835f-6fd6b013b259,NY,PreservedSpecimen,2696650,15620,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2993256,2016,North America,United States of America,New York,New York Co.,"Central Park. Sheep Meadow, northern edge. Between 70th and 71st Streets and between 6th and 7th Avenues",20,20,40.7742,-73.9739,GPS,,R. F. C. Naczi,,Carex cephalophora Willd.,Plantae,Magnoliophyta,Cyperaceae,Carex,cephalophora,,Species,Willd.,,
1b3a860f-206f-401f-8656-1da12206d6a6,NY,PreservedSpecimen,2696647,15617,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2993255,2016,North America,United States of America,New York,New York Co.,"Central Park. Mall, between Naumburg Bandshell and Rumsey Playfield (Summer Stage). Between 70th and 71st Streets and between 5th and 6th Avenues",27,27,40.7723,-73.971,GPS,,R. F. C. Naczi,,Dichanthelium lanuginosum (Elliott) Gould,Plantae,Magnoliophyta,Poaceae,Dichanthelium,lanuginosum,,Species,(Elliott) Gould,,
7be80bf9-40d4-44c2-be80-1956eb663635,NY,PreservedSpecimen,2456639,14739,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2692190,2014,North America,United States of America,New York,New York Co.,"Central Park. Ramble, at ""the Oven"". Between 74th and 75th Sts and between 6th and 7th Aves",35,35,40.7762,-73.9701,GPS,,R. F. C. Naczi,,Dichanthelium lanuginosum (Elliott) Gould,Plantae,Magnoliophyta,Poaceae,Dichanthelium,lanuginosum,,Species,(Elliott) Gould,,
ec75c28c-13e7-4fe4-9725-f577fd6c2eb6,NY,PreservedSpecimen,2449987,14387,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2638219,2014,North America,United States of America,New York,New York Co.,"Central Park. Ramble at north edge of Boathouse parking lot, between 75th and 76th Sts and between 5th Ave and Lenox Ave",26,26,40.776,-73.9685,GPS,,R. F. C. Naczi,,Carex,Plantae,Magnoliophyta,Cyperaceae,Carex,,,Genus,,,
34ef26be-a978-46de-97ec-cf754fe5a756,NY,PreservedSpecimen,2450058,14458,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2643271,2014,North America,United States of America,New York,New York Co.,"Central Park, Tennis House, Northwest of the Tennis Courts, between 95th and 96th Sts and between 7th and 8th Aves",31,31,40.7906,-73.9631,GPS,25,R. F. C. Naczi,,Carex swanii (Fernald) Mack.,Plantae,Magnoliophyta,Cyperaceae,Carex,swanii,,Species,(Fernald) Mack.,,
6fcd91c3-70dd-488d-a014-111e84ca6cac,NY,PreservedSpecimen,2456582,14462,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2692011,2014,North America,United States of America,New York,New York Co.,"Central Park, Tennis House, Northwest of the Tennis Courts, between 95th and 96th Sts and between 7th and 8th Aves",31,31,40.7906,-73.9631,GPS,25,R. F. C. Naczi,,Dichanthelium clandestinum (L.) Gould,Plantae,Magnoliophyta,Poaceae,Dichanthelium,clandestinum,,Species,(L.) Gould,,
